WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
24229,20150919,1653,11,SCT080 SCT120, ,10.00, , , ,78, ,25.6, ,63, ,17.3, ,53, ,11.7, , 42, , 3, ,020, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00,
24229,20150919,1753,11,FEW080, ,10.00, , , ,78, ,25.6, ,63, ,17.3, ,53, ,11.7, , 42, , 0, ,000, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99,
24229,20150919,1853,11,FEW080, ,10.00, , , ,73, ,22.8, ,62, ,16.8, ,55, ,12.8, , 53, , 3, ,070, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99,
24229,20150919,1953,11,FEW085, ,10.00, , , ,70, ,21.1, ,62, ,16.8, ,57, ,13.9, , 64, , 3, ,300, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00,
24229,20150919,2053,11,FEW085, ,10.00, , , ,67, ,19.4, ,62, ,16.8, ,59, ,15.0, , 76, , 5, ,250, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01,
24229,20150919,2153,11,CLR, ,10.00, , , ,65, ,18.3, ,62, ,16.6, ,60, ,15.6, , 84, , 3, ,260, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01,
24229,20150919,2253,11,CLR, ,10.00, , , ,64, ,17.8, ,61, ,16.1, ,59, ,15.0, , 84, , 5, ,270, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00,
24229,20150919,2353,11,FEW050, ,10.00, , , ,62, ,16.7, ,60, ,15.6, ,59, ,15.0, , 90, , 3, ,270, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00,
24229,20150920,0053,11,FEW050, ,10.00, , , ,62, ,16.7, ,60, ,15.6, ,59, ,15.0, , 90, , 0, ,000, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00,
24229,20150920,0153,11,CLR, ,10.00, , , ,62, ,16.7, ,60, ,15.6, ,59, ,15.0, , 90, , 0, ,000, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00,
24229,20150920,0253,11,CLR, ,10.00, , , ,59, ,15.0, ,57, ,14.0, ,56, ,13.3, , 90, , 6, ,130, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99,
24229,20150920,0353,11,CLR, ,10.00, , , ,59, ,15.0, ,57, ,14.0, ,56, ,13.3, , 90, , 6, ,090, , , ,29.86, , , , , ,29.98, ,AA, , , ,29.98,
24229,20150920,0453,11,FEW012 FEW050, ,10.00, , , ,58, ,14.4, ,56, ,13.5, ,55, ,12.8, , 90, , 0, ,000, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00,
24229,20150920,0553,11,BKN045, ,10.00, , , ,58, ,14.4, ,56, ,13.5, ,55, ,12.8, , 90, , 6, ,100, , , ,29.89, , , , , ,30.00, ,AA, , , ,30.01,
24229,20150920,0653,11,BKN038, ,10.00, , , ,59, ,15.0, ,58, ,14.3, ,57, ,13.9, , 93, , 9, ,110, , , ,29.89, , , , , ,30.00, ,AA, , , ,30.01,
24229,20150920,0753,11,BKN035 OVC043, ,10.00, , , ,61, ,16.1, ,58, ,14.5, ,56, ,13.3, , 84, , 6, ,080, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01,
24229,20150920,0853,11,SCT032 BKN048, ,10.00, , , ,64, ,17.8, ,59, ,15.2, ,56, ,13.3, , 75, , 6, ,080, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01,
24229,20150920,0953,11,OVC037, ,10.00, , , ,66, ,18.9, ,61, ,15.9, ,57, ,13.9, , 73, , 5, ,060, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01,
24229,20150920,1053,11,OVC034, ,10.00, , , ,69, ,20.6, ,62, ,16.9, ,58, ,14.4, , 68, , 5, ,050, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00,
24229,20150920,1153,11,BKN036 OVC043, ,10.00, , , ,71, ,21.7, ,63, ,17.3, ,58, ,14.4, , 64, , 6, ,010, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99,
24229,20150920,1253,11,BKN035 BKN044, ,10.00, , , ,73, ,22.8, ,64, ,18.0, ,59, ,15.0, , 62, , 6, ,340, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99,
24229,20150920,1353,11,FEW035 BKN045, ,10.00, , , ,75, ,23.9, ,65, ,18.4, ,59, ,15.0, , 58, , 5, ,040, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97,
24229,20150920,1453,11,FEW035 BKN045, ,10.00, , , ,76, ,24.4, ,66, ,18.6, ,59, ,15.0, , 56, , 3, ,340, , , ,29.83, , , , , ,29.95, ,AA, , , ,29.95,
24229,20150920,1553,11,BKN049 BKN060, ,10.00, , , ,80, ,26.7, ,67, ,19.4, ,59, ,15.0, , 49, , 6, ,VR , , , ,29.82, , , , , ,29.94, ,AA, , , ,29.94,
24229,20150920,1653,11,SCT049 SCT060, ,10.00, , , ,78, ,25.6, ,65, ,18.4, ,57, ,13.9, , 49, ,10, ,250, , , ,29.82, , , , , ,29.93, ,AA, , , ,29.94,
24229,20150920,1753,11,SCT048 SCT060, ,10.00, , , ,74, ,23.3, ,64, ,17.9, ,58, ,14.4, , 58, , 7, ,270, , , ,29.82, , , , , ,29.93, ,AA, , , ,29.94,
24229,20150920,1853,11,FEW045 SCT060, ,10.00, , , ,71, ,21.7, ,63, ,17.3, ,58, ,14.4, , 64, , 3, ,260, , , ,29.82, , , , , ,29.94, ,AA, , , ,29.94,
24229,20150920,1953,11,BKN050, ,10.00, , , ,70, ,21.1, ,63, ,17.1, ,58, ,14.4, , 66, , 6, ,300, , , ,29.84, , , , , ,29.95, ,AA, , , ,29.96,
24229,20150920,2053,11,SCT050, ,10.00, , , ,68, ,20.0, ,62, ,16.7, ,58, ,14.4, , 71, , 5, ,300, , , ,29.84, , , , , ,29.96, ,AA, , , ,29.96,
24229,20150920,2153,11,BKN070, ,10.00, , , ,68, ,20.0, ,62, ,16.7, ,58, ,14.4, , 71, , 0, ,000, , , ,29.84, , , , , ,29.96, ,AA, , , ,29.96,
24229,20150920,2253,11,FEW070, ,10.00, , , ,67, ,19.4, ,62, ,16.4, ,58, ,14.4, , 73, , 0, ,000, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97,
24229,20150920,2353,11,SCT060, ,10.00, , , ,65, ,18.3, ,61, ,16.3, ,59, ,15.0, , 81, , 6, ,150, , , ,29.85, , , , , ,29.97, ,AA, , , ,29.97,
24229,20150921,0053,11,BKN046 BKN065, ,10.00, , , ,65, ,18.3, ,61, ,16.3, ,59, ,15.0, , 81, , 3, ,180, , , ,29.86, , , , , ,29.98, ,AA, , , ,29.98,
24229,20150921,0117,11,BKN022 BKN030 OVC040, ,10.00, ,-RA, ,65, ,18.3, ,62, ,16.6, ,60, ,15.6, , 84, , 5, ,280, , , ,29.87, , , , , ,M, ,SP, , , ,29.99,
24229,20150921,0137,11,FEW007 BKN015 OVC022, , 5.00, ,-RA BR, ,63, ,17.2, ,62, ,16.8, ,62, ,16.7, , 97, ,14, ,300, , , ,29.88, , , , , ,M, ,SP, , , ,30.00,
24229,20150921,0145,11,FEW006 BKN012 OVC019, , 5.00, ,-RA BR, ,61, ,16.1, ,60, ,15.4, ,59, ,15.0, , 93, ,15, ,310, , , ,29.89, , , , , ,M, ,SP, , , ,30.01,
24229,20150921,0153,11,FEW006 BKN014 OVC020, , 5.00, ,-RA BR, ,60, ,15.6, ,59, ,15.2, ,59, ,15.0, , 97, ,14, ,320, , , ,29.89, , , , , ,30.00, ,AA, ,0.07, ,30.01,
24229,20150921,0221,11,FEW007 BKN021 OVC027, , 5.00, ,-RA BR, ,59, ,15.0, ,58, ,14.3, ,57, ,13.9, , 93, , 9, ,320, , , ,29.90, , , , , ,M, ,SP, , , ,30.02,
24229,20150921,0233,11,FEW007 SCT025 OVC030, ,10.00, , , ,59, ,15.0, ,57, ,13.7, ,55, ,12.8, , 87, ,10, ,320, , , ,29.91, , , , , ,M, ,SP, , , ,30.03,
24229,20150921,0253,11,SCT030 OVC036, ,10.00, , , ,58, ,14.4, ,56, ,13.2, ,54, ,12.2, , 87, ,14, ,310, , , ,29.92, , , , , ,30.03, ,AA, ,0.02, ,30.04,
24229,20150921,0353,11,BKN019 OVC042, ,10.00, , , ,57, ,13.9, ,54, ,12.1, ,51, ,10.6, , 80, ,16, ,320, ,23, ,29.93, , , , , ,30.04, ,AA, , , ,30.05,
24229,20150921,0415,11,SCT017 OVC043, ,10.00, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, , 83, ,15, ,310, , , ,29.93, , , , , ,M, ,SP, , , ,30.05,
24229,20150921,0453,11,FEW020 BKN045 OVC055, ,10.00, , , ,57, ,13.9, ,54, ,12.1, ,51, ,10.6, , 80, ,13, ,300, , , ,29.94, , , , , ,30.05, ,AA, , , ,30.06,
24229,20150921,0553,11,FEW025 FEW045 BKN060, ,10.00, , , ,56, ,13.3, ,53, ,11.5, ,50, ,10.0, , 80, , 9, ,310, , , ,29.95, , , , , ,30.06, ,AA, , , ,30.07,
24229,20150921,0653,11,FEW025 SCT060, ,10.00, , , ,56, ,13.3, ,52, ,11.2, ,49, ,9.4, , 78, , 8, ,300, , , ,29.96, , , , , ,30.07, ,AA, , , ,30.08,
24229,20150921,0753,11,FEW020 SCT060, ,10.00, , , ,57, ,13.9, ,53, ,11.5, ,49, ,9.4, , 75, , 7, ,330, , , ,29.97, , , , , ,30.08, ,AA, , , ,30.09,
24229,20150921,0853,11,FEW020 FEW060, ,10.00, , , ,60, ,15.6, ,54, ,12.2, ,49, ,9.4, , 67, ,10, ,320, , , ,29.96, , , , , ,30.08, ,AA, , , ,30.08,
24229,20150921,0953,11,FEW025 FEW060 FEW250, ,10.00, , , ,61, ,16.1, ,54, ,12.2, ,48, ,8.9, , 63, , 8, ,330, , , ,29.95, , , , , ,30.07, ,AA, , , ,30.07,
24229,20150921,1053,11,FEW025 FEW060 FEW250, ,10.00, , , ,63, ,17.2, ,55, ,12.7, ,48, ,8.9, , 58, , 9, ,320, , , ,29.94, , , , , ,30.06, ,AA, , , ,30.06,
24229,20150921,1153,11,FEW035 FEW250, ,10.00, , , ,65, ,18.3, ,56, ,13.2, ,48, ,8.9, , 54, ,13, ,310, , , ,29.92, , , , , ,30.04, ,AA, , , ,30.04,
24229,20150921,1253,11,FEW040, ,10.00, , , ,65, ,18.3, ,56, ,13.2, ,48, ,8.9, , 54, ,11, ,350, ,21, ,29.91, , , , , ,30.02, ,AA, , , ,30.03,
24229,20150921,1353,11,FEW040, ,10.00, , , ,68, ,20.0, ,57, ,13.9, ,48, ,8.9, , 49, , 9, ,350, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00,
24229,20150921,1453,11,FEW040, ,10.00, , , ,67, ,19.4, ,56, ,13.4, ,47, ,8.3, , 49, , 7, ,330, ,18, ,29.86, , , , , ,29.98, ,AA, , , ,29.98,
24229,20150921,1553,11,CLR, ,10.00, , , ,68, ,20.0, ,57, ,13.9, ,48, ,8.9, , 49, ,14, ,310, ,18, ,29.84, , , , , ,29.96, ,AA, , , ,29.96,
24229,20150921,1653,11,CLR, ,10.00, , , ,67, ,19.4, ,57, ,13.6, ,48, ,8.9, , 51, ,13, ,320, ,18, ,29.83, , , , , ,29.94, ,AA, , , ,29.95,
24229,20150921,1753,11,CLR, ,10.00, , , ,65, ,18.3, ,56, ,13.2, ,48, ,8.9, , 54, , 9, ,330, ,18, ,29.82, , , , , ,29.94, ,AA, , , ,29.94,
24229,20150921,1853,11,CLR, ,10.00, , , ,63, ,17.2, ,55, ,12.7, ,48, ,8.9, , 58, ,10, ,320, , , ,29.81, , , , , ,29.92, ,AA, , , ,29.93,
24229,20150921,1953,11,CLR, ,10.00, , , ,62, ,16.7, ,55, ,12.5, ,48, ,8.9, , 60, , 6, ,290, , , ,29.82, , , , , ,29.93, ,AA, , , ,29.94,
24229,20150921,2053,11,CLR, ,10.00, , , ,61, ,16.1, ,54, ,12.0, ,47, ,8.3, , 60, , 7, ,290, , , ,29.83, , , , , ,29.95, ,AA, , , ,29.95,
24229,20150921,2153,11,CLR, ,10.00, , , ,59, ,15.0, ,53, ,11.7, ,48, ,8.9, , 67, , 8, ,300, , , ,29.83, , , , , ,29.95, ,AA, , , ,29.95,
24229,20150921,2253,11,CLR, ,10.00, , , ,57, ,13.9, ,53, ,11.5, ,49, ,9.4, , 75, , 6, ,290, , , ,29.84, , , , , ,29.96, ,AA, , , ,29.96,
24229,20150921,2353,11,CLR, ,10.00, , , ,56, ,13.3, ,52, ,11.0, ,48, ,8.9, , 75, , 7, ,320, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97,
24229,20150922,0053,11,CLR, ,10.00, , , ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, , 77, , 0, ,000, , , ,29.86, , , , , ,29.98, ,AA, , , ,29.98,
24229,20150922,0153,11,CLR, ,10.00, , , ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, , 77, , 3, ,330, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99,
24229,20150922,0253,11,CLR, ,10.00, , , ,52, ,11.1, ,49, ,9.4, ,46, ,7.8, , 80, , 5, ,310, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99,
24229,20150922,0353,11,CLR, ,10.00, , , ,52, ,11.1, ,49, ,9.4, ,46, ,7.8, , 80, , 6, ,310, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00,
24229,20150922,0453,11,CLR, ,10.00, , , ,51, ,10.6, ,49, ,9.1, ,46, ,7.8, , 83, , 7, ,300, , , ,29.89, , , , , ,30.00, ,AA, , , ,30.01,
24229,20150922,0553,11,FEW010 BKN250, ,10.00, , , ,51, ,10.6, ,49, ,9.1, ,46, ,7.8, , 83, , 7, ,310, , , ,29.90, , , , , ,30.01, ,AA, , , ,30.02,
24229,20150922,0653,11,FEW012 FEW025 BKN250, ,10.00, , , ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, , 86, , 3, ,030, , , ,29.91, , , , , ,30.02, ,AA, , , ,30.03,
24229,20150922,0753,11,FEW014 BKN250, ,10.00, , , ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, , 7, ,310, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03,
24229,20150922,0853,11,FEW015 BKN250, ,10.00, , , ,55, ,12.8, ,50, ,10.2, ,46, ,7.8, , 72, , 6, ,320, , , ,29.92, , , , , ,30.03, ,AA, , , ,30.04,
24229,20150922,0953,11,FEW012 SCT250, ,10.00, , , ,57, ,13.9, ,52, ,11.0, ,47, ,8.3, , 69, , 8, ,290, , , ,29.92, , , , , ,30.03, ,AA, , , ,30.04,
24229,20150922,1053,11,FEW020 FEW250, ,10.00, , , ,58, ,14.4, ,52, ,11.2, ,47, ,8.3, , 67, , 0, ,000, , , ,29.92, , , , , ,30.03, ,AA, , , ,30.04,
24229,20150922,1153,11,FEW035 FEW250, ,10.00, , , ,62, ,16.7, ,54, ,12.2, ,47, ,8.3, , 58, , 3, ,VR , , , ,29.90, , , , , ,30.02, ,AA, , , ,30.02,
24229,20150922,1253,11,FEW040 FEW250, ,10.00, , , ,66, ,18.9, ,55, ,12.9, ,46, ,7.8, , 49, , 0, ,000, , , ,29.89, , , , , ,30.00, ,AA, , , ,30.01,
24229,20150922,1353,11,FEW250, ,10.00, , , ,68, ,20.0, ,54, ,12.4, ,42, ,5.6, , 39, , 6, ,VR , , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99,
24229,20150922,1453,11,FEW250, ,10.00, , , ,70, ,21.1, ,55, ,12.5, ,40, ,4.4, , 34, , 6, ,320, , , ,29.85, , , , , ,29.97, ,AA, , , ,29.97,
24229,20150922,1553,11,FEW250, ,10.00, , , ,70, ,21.1, ,55, ,12.5, ,40, ,4.4, , 34, , 5, ,VR , , , ,29.84, , , , , ,29.96, ,AA, , , ,29.96,
24229,20150922,1653,11,FEW250, ,10.00, , , ,70, ,21.1, ,55, ,12.7, ,41, ,5.0, , 35, , 5, ,350, , , ,29.82, , , , , ,29.94, ,AA, , , ,29.94,
24229,20150922,1753,11,FEW250, ,10.00, , , ,67, ,19.4, ,54, ,12.0, ,41, ,5.0, , 39, , 5, ,330, , , ,29.83, , , , , ,29.94, ,AA, , , ,29.95,
24229,20150922,1853,11,FEW250, ,10.00, , , ,62, ,16.7, ,53, ,11.7, ,45, ,7.2, , 54, , 3, ,310, , , ,29.83, , , , , ,29.95, ,AA, , , ,29.95,
24229,20150922,1953,11,CLR, ,10.00, , , ,61, ,16.1, ,53, ,11.5, ,45, ,7.2, , 56, , 5, ,300, , , ,29.84, , , , , ,29.95, ,AA, , , ,29.96,
24229,20150922,2053,11,CLR, ,10.00, , , ,59, ,15.0, ,51, ,10.7, ,44, ,6.7, , 58, , 6, ,310, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97,
24229,20150922,2153,11,CLR, ,10.00, , , ,58, ,14.4, ,51, ,10.7, ,45, ,7.2, , 62, , 5, ,320, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97,
24229,20150922,2253,11,CLR, ,10.00, , , ,56, ,13.3, ,50, ,10.2, ,45, ,7.2, , 67, , 5, ,320, , , ,29.86, , , , , ,29.98, ,AA, , , ,29.98,
24229,20150922,2353,11,CLR, ,10.00, , , ,52, ,11.1, ,49, ,9.1, ,45, ,7.2, , 77, , 0, ,000, , , ,29.89, , , , , ,30.00, ,AA, , , ,30.01,
24229,20150923,0053,11,CLR, ,10.00, , , ,50, ,10.0, ,48, ,8.6, ,45, ,7.2, , 83, , 3, ,150, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01,
24229,20150923,0153,11,CLR, ,10.00, , , ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, , 86, , 5, ,140, , , ,29.91, , , , , ,30.02, ,AA, , , ,30.03,
24229,20150923,0253,11,CLR, ,10.00, , , ,48, ,8.9, ,46, ,7.5, ,43, ,6.1, , 83, , 0, ,000, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03,
24229,20150923,0353,11,CLR, ,10.00, , , ,47, ,8.3, ,45, ,7.0, ,42, ,5.6, , 83, , 5, ,150, , , ,29.92, , , , , ,30.03, ,AA, , , ,30.04,
24229,20150923,0453,11,CLR, ,10.00, , , ,46, ,7.8, ,45, ,6.9, ,43, ,6.1, , 89, , 7, ,140, , , ,29.92, , , , , ,30.03, ,AA, , , ,30.04,
24229,20150923,0553,11,FEW120 FEW250, ,10.00, , , ,47, ,8.3, ,45, ,7.2, ,43, ,6.1, , 86, , 0, ,000, , , ,29.94, , , , , ,30.05, ,AA, , , ,30.06,
24229,20150923,0653,11,FEW120 FEW250, ,10.00, , , ,49, ,9.4, ,47, ,8.3, ,45, ,7.2, , 86, , 5, ,110, , , ,29.94, , , , , ,30.05, ,AA, , , ,30.06,
24229,20150923,0753,11,FEW110 FEW250, ,10.00, , , ,52, ,11.1, ,49, ,9.4, ,46, ,7.8, , 80, , 0, ,000, , , ,29.96, , , , , ,30.07, ,AA, , , ,30.08,
24229,20150923,0853,11,FEW110 BKN250, ,10.00, , , ,56, ,13.3, ,51, ,10.7, ,47, ,8.3, , 72, , 3, ,090, , , ,29.96, , , , , ,30.07, ,AA, , , ,30.08,
24229,20150923,0953,11,FEW110 SCT250, ,10.00, , , ,59, ,15.0, ,52, ,11.2, ,46, ,7.8, , 62, , 3, ,VR , , , ,29.95, , , , , ,30.07, ,AA, , , ,30.07,
24229,20150923,1053,11,FEW100 FEW250, ,10.00, , , ,62, ,16.7, ,54, ,12.2, ,47, ,8.3, , 58, , 6, ,030, , , ,29.95, , , , , ,30.07, ,AA, , , ,30.07,
24229,20150923,1153,11,SCT100 SCT250, ,10.00, , , ,65, ,18.3, ,55, ,12.9, ,47, ,8.3, , 52, , 5, ,VR , , , ,29.94, , , , , ,30.06, ,AA, , , ,30.06,
24229,20150923,1253,11,FEW100 FEW250, ,10.00, , , ,69, ,20.6, ,56, ,13.4, ,45, ,7.2, , 42, , 7, ,020, , , ,29.92, , , , , ,30.04, ,AA, , , ,30.04,
24229,20150923,1353,11,SCT080 SCT100 SCT250, ,10.00, , , ,72, ,22.2, ,57, ,14.1, ,45, ,7.2, , 38, , 6, ,030, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03,
24229,20150923,1453,11,SCT085 SCT250, ,10.00, , , ,74, ,23.3, ,57, ,14.0, ,43, ,6.1, , 33, , 3, ,VR , , , ,29.90, , , , , ,30.02, ,AA, , , ,30.02,
24229,20150923,1553,11,SCT085, ,10.00, , , ,75, ,23.9, ,58, ,14.3, ,43, ,6.1, , 32, , 0, ,000, , , ,29.90, , , , , ,30.01, ,AA, , , ,30.02,
24229,20150923,1653,11,BKN070, ,10.00, , , ,75, ,23.9, ,57, ,14.0, ,42, ,5.6, , 31, , 0, ,000, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01,
24229,20150923,1753,11,SCT070 SCT090 BKN250, ,10.00, , , ,72, ,22.2, ,57, ,13.8, ,44, ,6.7, , 37, , 3, ,220, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01,
24229,20150923,1853,11,SCT070 SCT250, ,10.00, , , ,68, ,20.0, ,59, ,14.9, ,52, ,11.1, , 57, , 3, ,070, , , ,29.90, , , , , ,30.02, ,AA, , , ,30.02,
24229,20150923,1953,11,FEW070 BKN250, ,10.00, , , ,64, ,17.8, ,57, ,13.7, ,51, ,10.6, , 63, , 6, ,100, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03,
24229,20150923,2053,11,SCT100 BKN200, ,10.00, , , ,64, ,17.8, ,57, ,14.0, ,52, ,11.1, , 65, , 0, ,000, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03,
24229,20150923,2153,11,BKN230, ,10.00, , , ,64, ,17.8, ,57, ,13.7, ,51, ,10.6, , 63, , 3, ,320, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03,
24229,20150923,2253,11,SCT210 BKN250, ,10.00, , , ,61, ,16.1, ,56, ,13.3, ,52, ,11.1, , 72, , 5, ,330, , , ,29.92, , , , , ,30.03, ,AA, , , ,30.04,
24229,20150923,2353,11,BKN250, ,10.00, , , ,58, ,14.4, ,54, ,12.3, ,51, ,10.6, , 78, , 5, ,270, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03,
24229,20150924,0053,11,BKN250, ,10.00, , , ,57, ,13.9, ,53, ,11.8, ,50, ,10.0, , 78, , 0, ,000, , , ,29.90, , , , , ,30.01, ,AA, , , ,30.02,
24229,20150924,0153,11,CLR, ,10.00, , , ,56, ,13.3, ,53, ,11.8, ,51, ,10.6, , 83, , 3, ,210, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00,
24229,20150924,0253,11,FEW250, ,10.00, , , ,55, ,12.8, ,52, ,11.3, ,50, ,10.0, , 83, , 3, ,280, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99,
24229,20150924,0353,11,FEW250, ,10.00, , , ,55, ,12.8, ,52, ,11.3, ,50, ,10.0, , 83, , 3, ,290, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99,
24229,20150924,0453,11,FEW040 BKN250, ,10.00, , , ,56, ,13.3, ,53, ,11.8, ,51, ,10.6, , 83, , 3, ,290, , , ,29.85, , , , , ,29.97, ,AA, , , ,29.97,
24229,20150924,0553,11,FEW150 BKN250, ,10.00, , , ,53, ,11.7, ,51, ,10.7, ,50, ,10.0, , 90, , 0, ,000, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99,
24229,20150924,0653,11,SCT150 BKN250, ,10.00, , , ,55, ,12.8, ,53, ,11.5, ,51, ,10.6, , 86, , 0, ,000, , , ,29.90, , , , , ,30.01, ,AA, , , ,30.02,
24229,20150924,0753,11,SCT150 BKN250, ,10.00, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, , 87, , 6, ,100, , , ,29.92, , , , , ,30.03, ,AA, , , ,30.04,
24229,20150924,0853,11,SCT200 BKN250, ,10.00, , , ,58, ,14.4, ,54, ,12.3, ,51, ,10.6, , 78, , 7, ,100, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.05,
24229,20150924,0953,11,FEW200 BKN250, ,10.00, , , ,62, ,16.7, ,56, ,13.6, ,52, ,11.1, , 70, , 7, ,080, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.05,
24229,20150924,1053,11,FEW200 FEW250, ,10.00, , , ,68, ,20.0, ,59, ,14.9, ,52, ,11.1, , 57, , 7, ,VR , , , ,29.92, , , , , ,30.04, ,AA, , , ,30.04,
24229,20150924,1153,11,FEW060 FEW180 FEW250, ,10.00, , , ,71, ,21.7, ,60, ,15.3, ,51, ,10.6, , 49, , 0, ,000, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03,
24229,20150924,1253,11,FEW060 BKN220, ,10.00, , , ,73, ,22.8, ,60, ,15.8, ,51, ,10.6, , 46, , 7, ,020, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01,
24229,20150924,1353,11,FEW060 BKN220, ,10.00, , , ,74, ,23.3, ,61, ,16.2, ,52, ,11.1, , 46, , 5, ,350, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00,
24229,20150924,1453,11,BKN220, ,10.00, , , ,75, ,23.9, ,62, ,16.4, ,52, ,11.1, , 45, , 3, ,VR , , , ,29.86, , , , , ,29.98, ,AA, , , ,29.98,
24229,20150924,1553,11,BKN200, ,10.00, , , ,76, ,24.4, ,62, ,16.4, ,51, ,10.6, , 42, , 5, ,070, , , ,29.84, , , , , ,29.96, ,AA, , , ,29.96,
24229,20150924,1653,11,BKN200, ,10.00, , , ,75, ,23.9, ,61, ,16.2, ,51, ,10.6, , 43, , 0, ,000, , , ,29.84, , , , , ,29.96, ,AA, , , ,29.96,
24229,20150924,1753,11,BKN200, ,10.00, , , ,73, ,22.8, ,60, ,15.7, ,51, ,10.6, , 46, , 3, ,310, , , ,29.84, , , , , ,29.96, ,AA, , , ,29.96,
24229,20150924,1853,11,SCT200 BKN250, ,10.00, , , ,68, ,20.0, ,59, ,15.2, ,53, ,11.7, , 59, , 0, ,000, , , ,29.84, , , , , ,29.96, ,AA, , , ,29.96,
24229,20150924,1953,11,BKN200, ,10.00, , , ,65, ,18.3, ,60, ,15.7, ,57, ,13.9, , 75, , 0, ,000, , , ,29.85, , , , , ,29.97, ,AA, , , ,29.97,
24229,20150924,2053,11,SCT120 SCT250, ,10.00, , , ,66, ,18.9, ,60, ,15.3, ,55, ,12.8, , 68, , 3, ,340, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99,
24229,20150924,2153,11,SCT130 SCT150, ,10.00, , , ,64, ,17.8, ,59, ,15.2, ,56, ,13.3, , 75, , 6, ,310, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00,
24229,20150924,2253,11,BKN150, ,10.00, , , ,63, ,17.2, ,58, ,14.6, ,55, ,12.8, , 75, , 6, ,300, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99,
